CO2168.mean,CO2168.std,CO2336.mean,CO2336.std,CO242.mean,CO242.std,CO2504.mean,CO2504.std,Glob.mean,Glob.std,H2O168.mean,H2O168.std,H2O336.mean,H2O336.std,H2O42.mean,H2O42.std,H2O504.mean,H2O504.std,H2O672.mean,H2O672.std,H2O84.mean,H2O84.std,NET.mean,NET.std,NO168.mean,NO168.std,NO336.mean,NO336.std,NO42.mean,NO42.std,NO504.mean,NO504.std,NO672.mean,NO672.std,NO84.mean,NO84.std,NOx168.mean,NOx168.std,NOx336.mean,NOx336.std,NOx42.mean,NOx42.std,NOx504.mean,NOx504.std,NOx672.mean,NOx672.std,NOx84.mean,NOx84.std,O3168.mean,O3168.std,O342.mean,O342.std,O3504.mean,O3504.std,O3672.mean,O3672.std,O384.mean,O384.std,Pamb0.mean,Pamb0.std,PAR.mean,PAR.std,PTG.mean,PTG.std,RGlob.mean,RGlob.std,RHIRGA168.mean,RHIRGA168.std,RHIRGA336.mean,RHIRGA336.std,RHIRGA42.mean,RHIRGA42.std,RHIRGA504.mean,RHIRGA504.std,RHIRGA672.mean,RHIRGA672.std,RHIRGA84.mean,RHIRGA84.std,RPAR.mean,RPAR.std,SO2168.mean,SO2168.std,SWS.mean,SWS.std,T168.mean,T168.std,T42.mean,T42.std,T504.mean,T504.std,T672.mean,T672.std,T84.mean,T84.std,UV_A.mean,UV_A.std,UV_B.mean,UV_B.std,CS.mean,CS.std,class4
-0.8571927979508535,-0.7473880232675671,-0.8614896277236783,-0.753337912535799,-0.9104679051426978,-0.7518004978946909,-0.8552708895825222,-0.7733379007685703,-0.5072298637733865,-0.33615886686089064,-0.7734275957549503,-0.5683223345738336,-0.7688849458131777,-0.5572122415680374,-0.7719280429156801,-0.6203745912895884,-0.7679472431800008,-0.5421988307167478,-0.7620771850255785,-0.5371494313653529,-0.7741013107814672,-0.5861712814885395,0.3266278643948465,0.1180878962588397,-0.19097743242060014,-0.4015798735448667,-0.20842714957003855,-0.3981093302178114,-0.19471397926097528,-0.4544998140766838,-0.1918744171732771,-0.455966186494234,-0.20609693513707728,-0.4619188981552834,-0.16597248252523747,-0.4588859111502502,-0.2756465732040981,-0.5087576302632623,-0.2883517075890026,-0.5416528895461215,-0.2641383834965634,-0.49692715280066624,-0.287520678653132,-0.571691055881718,-0.28905765862321336,-0.6229669657506854,-0.26258602261044167,-0.513831620754307,1.3827297228332616,-0.39693663213653585,1.465452983149532,-0.5084299312296203,1.3173475925051676,-0.4028648601536107,1.2782108949245856,-0.3826327953801892,1.4235243761803429,-0.460783396144786,-0.14870171574960897,-0.2548514263903745,-0.5618873476842838,-0.42763859647391467,-0.5883615463293534,-0.28802359522783644,0.98343203740252,0.6331332697294303,-0.7744714843738753,0.719915252405479,-0.7668642589802869,0.7169744359869226,-0.8344022081740216,0.6169286677276186,-0.7457259806746599,0.7174402973852099,-0.6967846480034647,0.7644396334373504,-0.8141418861523627,0.6484625098802349,1.1512300010535566,1.0119327079429261,-0.43839337166638254,-0.3965310883333331,0.5251579472607906,-0.5471140723077708,-0.2947500321645059,0.36167414359864986,-0.2782744353490866,0.2741068735302408,-0.3015470350914859,0.3788747134300331,-0.32028101211190135,0.3973817123151218,-0.28336562003924887,0.28276139711375464,-0.6789495780435636,-0.6441264574217176,-1.0196637763561105,-0.9506264558793471,-1.1232096671529035,-0.8033303286890399,0
-0.812896485375232,-0.8493914500560861,-0.8180586748400975,-0.8615435479367837,-0.8636071438239965,-0.8300137487968879,-0.8098336348150043,-0.8859482994144372,0.19413661341788177,0.17698250682124553,-0.7448559743644129,-0.7794610418082147,-0.7376445126986813,-0.7739406916702136,-0.7523633410042068,-0.7907071218611079,-0.7357265356806205,-0.7609472740597034,-0.7300513277942131,-0.7550758393615249,-0.7501422627544903,-0.7833528870364762,0.07917832481377278,0.08881459337465084,-0.17289004352253584,-0.28917874148433076,-0.18436303303821344,-0.34878706839749507,-0.14676489663555967,-0.38808654971361395,-0.1809079892106962,-0.3685152211954818,-0.19199249480769903,-0.3991176362929616,-0.12108602682443226,-0.31180326720949936,-0.2568679478886323,-0.41581743803893184,-0.27369644756123573,-0.48296334054662443,-0.24784404889135922,-0.4684062624744452,-0.28268245325306907,-0.47323499249923007,-0.28400318614379594,-0.5212962316117797,-0.24763884213093385,-0.4466432799990268,0.9186702133443111,-0.3795833035263541,1.0028183742574563,-0.5145811928738426,0.8415563484483524,-0.26889908838750937,0.8066753415443005,-0.2406944847082586,0.9580088299155646,-0.4221409552066256,-0.87119809285808,-1.0639187901265084,0.17868124460831278,0.16642115120178147,-0.6375059893848862,-0.5311607371386408,0.45885846722176715,0.6629595275801107,0.1263814441706628,0.5493571696232855,0.14039891069741978,0.5593302215243503,0.04844125870262643,0.4746416354388493,0.17932806425815276,0.5851144608207984,0.247387982189224,0.6424562823563509,0.06905153941789552,0.4942992741616681,0.6606725457752686,0.85276965898973,-0.35317726314124204,-0.28858983619975964,0.4539146701868633,-0.5087195106434881,-0.7058487400169763,0.10795559576969777,-0.6825468579271948,0.011140336229779675,-0.7167653874193127,0.19824029313532723,-0.7386497626983417,0.24570656989399833,-0.6924932411041935,0.02939227921230884,0.13283093703037563,-0.07201509839679048,-0.43402742543209905,-0.5128585686629289,-1.0340637290711088,-0.6244172166032782,3
-0.7248987358683106,-0.7762982347883794,-0.7276723992508516,-0.7750902754081391,-0.7749195517190156,-0.7951717270093323,-0.7182550407792129,-0.7899491848109301,1.235312433620636,0.7410024080384362,-0.828760116502555,-0.31069098389253497,-0.8250870339083372,-0.29977138304788664,-0.8246918847711877,-0.40623134503671254,-0.8249625551282814,-0.28950866084226057,-0.8188028372312134,-0.29093711907910685,-0.8295604298657654,-0.3432523133387584,0.7184533644252076,0.6341079840706593,-0.2761921421193657,-0.4525709299455494,-0.2697115197223896,-0.4526975803383228,-0.23785905701059995,-0.426475550855254,-0.2593299525680222,-0.47178281169399605,-0.24177602755745872,-0.491763704223931,-0.22440623634405268,-0.41323088660030793,-0.3463499187937779,-0.5287915111369166,-0.3397660236547344,-0.588192838153895,-0.33280349422916555,-0.3975145798965775,-0.3439922441601849,-0.5454555627495605,-0.33637911982126506,-0.5939162207408935,-0.3368687554242263,-0.5673990541437228,1.3949071392983805,-0.2601469172862021,1.4685936086532532,-0.43877942593144226,1.3248906816707255,-0.18115150730221716,1.2833481670213107,-0.13630393318883116,1.4321056574774913,-0.3069694460242765,0.8136158032279385,0.40919053684133017,1.1633338393048964,0.7266751387989524,-0.8102387160288322,-0.06670427915251037,1.357872394500214,0.8153670904906263,-0.797141331399604,0.48176298713875143,-0.7697389819793503,0.5353293314059202,-0.8765170053090903,0.3432717978020692,-0.7430450580417549,0.5698804348612333,-0.691669206837369,0.6443386609416547,-0.857844721299595,0.4070101084065394,1.4547115080134132,1.2971714528205662,-0.24818655328505373,-0.35788893971947866,0.5015910638902645,-0.5283673797699482,-0.35027188712753016,-0.04887777381251681,-0.3233420409458098,0.0033453008768278797,-0.36808914991544295,-0.06237181171903469,-0.3884143795550228,-0.02948749304152092,-0.3285171129261542,-0.011764373960202185,0.8953107263665774,0.5930633408001865,0.3808587082184214,0.26038320178510027,-0.9681344533595464,-0.6317872670816427,1
-0.5329198107221527,-0.6407780485136783,-0.5414414378395611,-0.645488936665397,-0.5529866458478261,-0.6166532284170178,-0.5328632056802338,-0.6752438064605685,1.3722948660622083,0.805433466353972,-0.7359537435685158,-0.2586571346291505,-0.7282819125163228,-0.23274928618670893,-0.7317267897910895,-0.33451153422362667,-0.7256192577177432,-0.22110059961797596,-0.7197104263051961,-0.21754842867376065,-0.738167445585191,-0.2948857691324618,1.1585391954909774,0.6010147381625804,-0.17204484664489736,-0.22161979738028267,-0.1544889573413484,-0.2071152223933028,-0.1890920841102419,-0.3982825029050715,-0.1750310220788412,-0.2533284312995239,-0.19286340007094432,-0.2554971574716651,-0.14525789582852597,-0.2714282520076513,-0.08398800091946976,0.008482320112271251,-0.0743757826065618,0.11138433032130311,-0.09807552758417784,-0.17369860897361428,-0.10336114641185301,-0.146745962653258,-0.10288842466968008,-0.16158729998002114,-0.0851475847978385,-0.03917994399549572,1.3881397907561281,-0.2916233079918064,1.430098274437487,-0.359240352678591,1.3319272834863338,-0.31511237691386185,1.2920160439027102,-0.3358275208468067,1.4184492909375563,-0.37281706551415816,0.8063274934769392,0.9270287569634119,1.3078068676572008,0.7891461824090747,-0.9369592035813129,0.1530956378765086,1.5694056195353807,0.980977115952136,-0.865233027483754,0.17725936993609545,-0.8216389387425055,0.11488738962460197,-0.8895742695540382,0.31178092554583464,-0.7946899031193241,0.0674820350452154,-0.7409672500988485,0.06088339178024063,-0.9194092650691238,0.21972692972040225,1.574037623212957,1.3620715089511968,1.0001417814436513,1.0030890010552116,0.5194416441822135,-0.5246064493567366,-0.19631889328071922,1.0402341823751542,-0.18521602350218486,0.9602990689230266,-0.21694642029118882,1.1135838413653123,-0.23947117618602598,1.1809429293826792,-0.17304821886139882,1.0124298382124364,1.010978196746198,0.6863677949481415,0.8681712743080984,0.6838451573559389,-0.4068402649639776,-0.6905466181532017,2
-0.7070427354281326,-0.5968241735334133,-0.7051728319566195,-0.5931624829782444,-0.7411136340860998,-0.6232023558667031,-0.690350997224932,-0.5964299931477838,-1.0454096224767369,-1.1530652175111782,0.020349068924810376,-0.2431762547465657,0.019131164965483036,-0.26978302533226034,0.007518084557434321,-0.24671454642912763,0.030122969938908197,-0.2913954568481885,0.033261890022266656,-0.2084224384510786,0.014008989532083982,-0.24145081263079646,-0.908496094845303,-1.0687987133140284,-0.12964684558106568,-0.308905848662555,-0.12136997033063071,-0.289332518676199,-0.1369620560240175,-0.38999878924370457,-0.1139707005837681,-0.2826498921690593,-0.12749197558586386,-0.279700108883734,-0.12063577049628067,-0.33388977355047217,0.5164605095024214,0.04793701968163042,0.520902554753659,0.08830073491798904,0.5008427893253478,-0.015950978824446838,0.5259503003110229,0.0986077277307944,0.5327726534807676,0.0752928700829052,0.5116362476372223,0.07210965501282947,0.6690319836388101,-0.763980612566364,0.6961549594150342,-0.8583252322820195,0.6380869514571513,-0.7088439522892713,0.6144303278266454,-0.6690775713523294,0.6856517102807352,-0.7919218509256446,-1.285105044216298,0.5269732754388555,-1.0304722388504592,-1.1360104044323782,-0.055726534720038974,-1.3002682147100997,-1.0218870005027707,-1.0161376825975552,1.5154692191857484,-1.2692756852965938,1.4360797185115732,-1.2345090857558088,1.5336704397266538,-1.3401404260312362,1.4602289316735215,-1.1385970499051665,1.5108940965823967,-1.2421900006020823,1.516178017406136,-1.3109635087895208,-0.6300350749142608,-0.36726503172241076,-0.2535869364556713,-0.19121732000745592,-2.1355413621081603,2.4108042166348302,-0.45386353583752903,-0.7763681924204733,-0.44747885175086827,-0.8743316817525172,-0.4417243345850779,-0.7166455517541774,-0.45744596679423094,-0.7002571267051242,-0.450226810328404,-0.8430155321267937,-0.9738328029863443,-1.036825748118922,-0.9219973070562953,-0.9446134845483911,-0.14882921704806623,0.27923563367133086,3
-0.5128555276888753,0.22336952011708458,-0.506499173920245,0.3066311827291891,-0.5631551650296786,-0.06254609419927742,-0.49034342574009726,0.3654200275793569,1.0830808861243568,0.8153009943387901,0.29109424971755,0.47883736732234816,0.3007229454003451,0.42765133438094854,0.2822788570893953,0.493893040793887,0.30944159593395537,0.4067850383927601,0.32091545816084877,0.40193338615904534,0.27813838922676026,0.4858692980581646,1.1309343142979786,0.5994090338044502,-0.013153162759114472,0.282221294343445,-0.019688780024470318,0.3708859673179481,-0.02454660303032187,-0.03662662539103695,-0.039312505244910215,0.3040336842539088,-0.042526396632491074,0.3240815819653699,0.02287479761415902,0.32243036223685073,0.9280627574445383,1.4088257395608785,0.9583846570195224,1.7747829739647882,0.923585856577705,1.2974307230196875,0.9666674439432311,1.6513382244337274,0.9643421678566224,1.7791142487814275,0.9337999375106294,1.5242050902759876,1.3556183181254449,2.385631324250531,1.3643449406691635,2.0544198412320345,1.3643638579187334,2.3651362533008164,1.3429252679436243,2.205513226595638,1.361962367467652,2.271072999760278,0.5378252964823008,-0.46452604600890063,1.0034394136805997,0.7659484676195242,-0.2938948978221909,0.26372960703034465,0.9062470761121704,0.7374872218015159,-0.2821845172280869,1.8932047934953495,-0.30245965612727116,1.8597646382433273,-0.26710577979403444,1.679357047882764,-0.27520765283226867,1.8499804255496362,-0.2387799560488792,1.869230457680254,-0.3049514970091148,1.6991028660563343,0.886203182869228,0.8653517975194435,0.6629835931278989,2.0350995844685675,0.5324594436300932,-0.5341412902213443,0.5221099529500484,1.0490473682882713,0.5037199630644267,0.9923000920925956,0.5226744670028864,1.0735442425574113,0.512037726416559,1.0870560754511278,0.5205148747135366,0.9407694990090237,0.8685039389526036,0.6769084349205228,0.8540455673273752,0.8088976696614522,1.5348221129719242,2.020069638796249,3
-0.5850464836371928,0.002072210613498919,-0.5815518863144309,0.01683645293827212,-0.648191736967922,-0.18477830429644518,-0.5749019947839787,0.007460940880410585,0.400689021739898,0.5415545517806897,0.22588294365477227,-0.496354591855918,0.2337587444741487,-0.5405862903889089,0.23246880236468628,-0.43452898301525006,0.2399299173259408,-0.5398302299687748,0.24691238753736985,-0.5481615195837687,0.21981694237186078,-0.4583826860751684,0.450027216079943,0.3138076900219956,-0.11471922065739469,0.08031262913353154,-0.13597465362966085,0.14079755789587048,-0.15255231820116974,-0.1818000341247205,-0.11855635454193444,0.128079615556979,-0.14670903833498744,0.049110051213742366,-0.11792104392364719,0.07391288110269367,0.09372018902731093,0.03473875042859401,0.10037703221482963,0.05940957036936403,0.08892841002701221,-0.024790040781385726,0.12123477501720642,0.10691136848967044,0.1153402593590302,0.06029927596002537,0.09954583566168121,0.07707308057839991,1.0937195027941407,1.8351994976968335,1.054030416997245,1.6897864407411245,1.1869168541920394,1.3914651677488106,1.179183331163967,1.3557290695593913,1.0940899565127085,1.831942711829143,0.5016671616635859,1.5995612278528586,0.38059648241087957,0.5139841315245519,0.5576754190149023,1.9322562513813621,0.04466127688926948,0.40662983124533264,-0.41693551683461316,0.907598760236932,-0.451188110668056,0.7835595281995491,-0.4371133274680734,0.9601154475538003,-0.4582655748508222,0.656765071692671,-0.46186538454648585,0.4321612828974836,-0.45199536022842657,0.902302684166673,-0.11383708872208691,0.13014411196086903,0.24078437373520262,1.1414010595760387,0.35893113878886923,0.41421586204690847,0.5146401249985009,0.9790561342001541,0.5291512150979495,0.9570274913760699,0.5391576614672509,0.7278867387872457,0.5408435200006526,0.5347561523247704,0.5294702975156831,0.9185778312864692,0.35276896885339987,0.4450869939166383,0.2688912120642262,0.35008806395084213,0.3203319262859508,2.0662999309612986,0
-0.7234772037625092,0.4550626060529163,-0.7228490268525576,0.4349867164246109,-0.7466315247594575,0.33374109234606303,-0.7189613640027896,0.3953015026638804,1.1573241664743905,1.9182639800032668,0.3314537580722822,2.614286959085687,0.31331269887594504,2.555309989464432,0.36731499497872994,2.6159567113373074,0.3021244591471506,2.5216944807753716,0.3153449069677843,2.575209509800345,0.35023339448418106,2.621115615018169,0.9019637630866493,1.4781580000423882,-0.3702153412218016,-0.43430449086612183,-0.37111765358242704,-0.40459913203999026,-0.3396155802253237,-0.46713153141784086,-0.35075306877523077,-0.4170240942510129,-0.3531464193181902,-0.4181288720195911,-0.3316753155524603,-0.43184508994724347,-0.037286857450613484,-0.17928827571727227,-0.03586933345221383,-0.17185693568843777,-0.037117087537681066,-0.27215466480618233,-0.03890973532824699,-0.16286300048397576,-0.033238152652283984,-0.20464589044955908,-0.02848091950111593,-0.20322039613627696,1.316098571030385,0.9499546857698056,1.2744578435840304,0.862684243529794,1.3523904915286324,0.934832411251631,1.320330037458851,0.9572557688176806,1.3147896681820088,0.8763883859823075,-0.035707805139850245,0.12378359643356744,1.0499900131994424,1.7644889531002468,-0.17851500674948795,0.05289053197997589,0.7243645583673032,1.603609159039679,-0.42686364606254457,2.8394358094872247,-0.4846861362678823,2.820380330731255,-0.3781918048525902,2.687027847311229,-0.48713483381026595,2.8666279388074045,-0.44920911442423617,2.9819522798828273,-0.4019205473281916,2.7582350628180476,0.08799576409952342,0.5932513962234737,-0.6444299915190681,-0.14405375948384516,-0.7440246591316803,2.590484908790955,0.6412818860847611,1.0681859542128485,0.6438422091629509,1.083625466396521,0.6486260506281182,1.0867708789934687,0.6392896861597942,1.137071016313052,0.6428431107690135,1.0338428399923643,1.0675966562887353,1.7611550134177776,1.5335412217766962,2.046279765031734,0.4425541271131799,0.7568662478092906,0
-1.063136327002394,-0.038477041775270185,-1.0262997506632794,-0.008847040538855518,-1.0935986312995019,0.010906239590111038,-1.0029759730367231,0.03796850008461814,0.9706069191377025,1.5273823307755048,0.30736488212985946,0.1579760678987736,0.30139794606317577,0.1916381478910333,0.3362434338076057,0.1113145513131309,0.3006167444794751,0.2437016630228949,0.3020764909844031,0.2540939743639436,0.3151962732045841,0.11868389238649678,1.0924047376089479,1.3615986629281212,-0.1931627921118778,-0.17984181895824414,-0.18556931518327424,-0.1544080121063014,-0.21689217884146383,-0.28555937924567987,-0.1848525113164684,-0.14110524244942885,-0.18602948475387995,-0.22287555983525795,-0.19145400295333764,-0.21843604697462365,0.010117868621798726,-0.15089345325599188,0.008110679650326434,-0.03226997486373083,-0.009868471460353977,-0.22178494375683327,0.010842047797627223,-0.07049920223649711,0.01914379917641621,-0.12071029530355486,0.00814301794200647,-0.20465410251213645,0.682049172745896,1.6257786683633033,0.5420374722817777,1.330972149951002,0.7079453888671777,1.9897335941071672,0.6609940383052101,2.08626503704105,0.649566080915868,1.4453156945396606,0.5225970192898772,-0.4480871207309176,0.899747114459072,1.3985440426290507,-0.29014842918911904,0.47770778882855314,0.6822075245075135,1.281492882869215,-0.193414606683106,1.3565611881657256,-0.23662250251332098,1.4015504378409271,-0.14306267029662825,1.38548781591198,-0.21980014770715273,1.49121911318195,-0.18670693992766238,1.5898183809395274,-0.187867945203064,1.280817481508902,0.004003969617818141,0.37578280129884634,-0.6941391278787349,-0.20294484012125946,0.422754460681446,-0.44204670786944555,0.4755700028815416,0.6288612956464671,0.4827632764794613,0.8155950986490453,0.47894307434295824,0.6915987891380858,0.4660876127403269,0.7634924964578114,0.4803719564308654,0.6495384701659355,0.9931226047437713,1.2234928569521781,0.7964204474712989,0.9435341902970735,-0.22131797339042084,-0.492778737778648,0
-0.8436119578407506,-0.17835377131894303,-0.8350936292855792,-0.15915176494991248,-0.9035379009103324,-0.2771873302618784,-0.8227057606982313,-0.13049653833153765,-0.02009032528752833,0.14557874437155174,0.2993343732417913,3.894238628616974,0.29877766175397963,3.8553534211891223,0.3047698563466829,3.9709264933081396,0.30108940106180604,3.842832544259387,0.30753297566633964,3.847690542005872,0.29479547856311245,3.8974068365620846,0.0064481381675821885,0.11634211636977275,-0.3491283686792908,-0.43798868375603794,-0.340383370384155,-0.4903360847064492,-0.30858893824667144,-0.4806002908407466,-0.34776986003088856,-0.47943862959853123,-0.3472507821041179,-0.46437913215509413,-0.30778162351581767,-0.42126094861392255,-0.40341538155410317,-0.1968989180764482,-0.3993315821280494,-0.16150384212401775,-0.39710973615358686,-0.25343717754319345,-0.39930690988336537,-0.1385641924210405,-0.3948597142344657,-0.15215164153716088,-0.39443912918183727,-0.19440800696390856,0.1609032875768985,-0.31404208927208327,0.19708775179187005,-0.384269438806203,0.13641060269611496,-0.24259253156603605,0.09398095475575705,-0.21198029005645913,0.18174715359973345,-0.3248910164022459,-0.5387655835774806,2.3717318425598783,-0.0873079647045735,0.08570978701056102,-0.1929465906781682,-0.5987402107186643,-0.29253306792985717,-0.06783218795065653,0.09986756455504228,2.056205741727184,0.05324093568881158,2.0850872736828108,0.10138249694827642,1.9179410793031957,0.07877054946546659,2.1628128228887022,0.11461693596840543,2.25185530709071,0.0859336148132593,1.9316206511975837,-0.6326748563600277,-0.5228016050367256,-0.6585249115096065,-0.17003658968010749,0.14921385579181495,0.22363682889580405,0.26376243463106214,-0.6800549213917633,0.2737088222233338,-0.7861279870739504,0.2718994598757374,-0.561767240937292,0.25864986682294655,-0.5007147741866971,0.26883015298009616,-0.7554696123735228,0.03371317422678149,0.18048570323419255,0.0144159211002938,0.1658890140723436,-0.5748845095864198,0.24867644941459077,3
